family,signal_def,direction,d2d_mode,gating,trades,total_firings,firings_per_week,firings_per_day,mask_bars,WR,wr_pre_fc,wr_post_fc,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,persistence,exit_FC,exit_EOD,survival,tier
F13,Micro_VPIN:hi@p99,LONG,aligned,standard,53,53,2.41,0.5,835,73.6,73.6,73.6,0.823,-282.4,2,21,13,5,2,53.1,0,0,False,none
F13,PrevDay_High_Dist_ATR:hi@p90,LONG,counter,standard,71,71,3.23,0.67,18082,83.1,83.1,83.1,1.768,-144.6,2,9,5,3,2,52.9,0,0,False,none
F13,Micro_LogReturn:lo@p5,SHORT,aligned,standard,590,590,26.82,5.566,3231,82.0,82.3,82.0,0.979,-604.5,3,22,11,6,4,52.9,2,1,False,none
F13,Micro_OrderFlowDelta:lo@p3,SHORT,counter,standard,434,434,19.73,4.094,1442,81.6,81.8,81.6,1.038,-492.8,4,22,10,6,4,52.9,1,0,False,none
F13,VAH_Dist_ATR:lo@p3,LONG,counter,standard,288,288,13.09,2.717,4082,81.2,81.2,81.2,1.358,-398.1,4,22,10,6,4,52.9,0,0,False,none
F13,Micro_RollProxy:hi@p80,SHORT,aligned,standard,877,877,39.86,8.274,11124,80.7,80.8,80.7,1.152,-800.6,3,22,11,6,4,52.9,1,1,False,none
F13,VAL_Dist_ATR:lo@p10,SHORT,aligned,standard,445,445,20.23,4.198,14028,80.4,80.4,80.4,1.038,-306.0,3,22,11,6,4,52.9,0,0,False,none
F13,DailyOpen_Dist_ATR:lo@p10,LONG,counter,standard,271,271,12.32,2.557,7937,80.4,80.4,80.4,1.119,-256.8,4,22,11,6,3,52.9,0,0,False,none
F13,Micro_ThrustEff:lo@p50,SHORT,aligned,standard,974,974,44.27,9.189,42139,80.3,80.5,80.3,1.093,-484.5,4,22,11,6,3,52.9,4,1,False,none
F13,RangeOsc_Val:lo@p10,SHORT,aligned,standard,462,462,21.0,4.358,11802,80.1,80.1,80.1,1.062,-453.0,4,22,12,6,2,52.9,0,0,False,none
F13,Micro_CSSpread:lo@p10,SHORT,aligned,standard,267,267,12.14,2.519,7318,80.1,80.1,80.1,1.067,-228.2,4,22,11,6,3,52.9,0,0,False,none
F13,Micro_HLAsymmetry:hi@p70,LONG,aligned,standard,802,802,36.45,7.566,19138,79.9,80.0,79.9,1.125,-568.9,4,22,12,6,2,52.9,1,0,False,none
F13,Micro_VolOfVol:hi@p70,SHORT,aligned,standard,541,541,24.59,5.104,24071,79.9,80.1,79.9,1.079,-469.2,4,22,11,6,3,52.9,3,0,False,none
F13,Bar_Range:hi@p90,SHORT,aligned,standard,928,928,42.18,8.755,5640,79.7,79.8,79.7,1.103,-510.7,4,22,11,6,3,52.9,2,1,False,none
F13,Micro_VolOfVol:hi@p95,SHORT,aligned,standard,177,177,8.05,1.67,3335,79.7,80.0,79.7,1.112,-469.2,2,22,13,6,3,52.9,2,0,False,none
F13,Momentum_Value:lo@p5,SHORT,aligned,standard,588,588,26.73,5.547,4570,79.6,79.9,79.6,1.063,-451.1,3,22,12,6,3,52.9,2,1,False,none
F13,Micro_Lambda:hi@p50,SHORT,aligned,standard,975,975,44.32,9.198,41491,79.4,79.7,79.4,1.078,-809.7,4,22,11,6,3,52.9,5,1,False,none
F13,Dist_To_PoC_ATR:lo@p40,SHORT,aligned,standard,867,867,39.41,8.179,41826,79.4,79.4,79.4,1.139,-559.0,4,22,11,6,3,52.9,2,0,False,none
F13,Micro_HLAsymmetry:hi@p50,LONG,aligned,standard,867,867,39.41,8.179,40591,79.4,79.4,79.4,1.122,-554.4,4,22,11,6,3,52.9,1,0,False,none
F13,AT_Slope_LT:lo@p50,SHORT,aligned,standard,766,766,34.82,7.226,42789,79.4,79.4,79.4,1.089,-419.2,3,22,12,6,3,52.9,0,0,False,none
F13,Micro_HLAsymmetry:hi@p80,LONG,aligned,standard,751,751,34.14,7.085,11773,79.4,79.5,79.4,1.119,-586.6,4,22,12,6,2,52.9,1,0,False,none
F13,D2D_ATR:hi@p95,SHORT,aligned,standard,505,505,22.95,4.764,3016,79.4,79.7,79.4,1.079,-459.0,3,22,11,6,4,52.9,2,1,False,none
F13,Micro_HLAsymmetry:hi@p60,LONG,aligned,standard,832,832,37.82,7.849,28900,79.3,79.4,79.3,1.109,-568.9,4,22,12,6,2,52.9,1,0,False,none
F13,Session_Low_Dist_ATR:lo@p20,SHORT,aligned,standard,694,694,31.55,6.547,21788,79.3,79.4,79.3,1.08,-567.4,4,22,10,6,4,52.9,1,0,False,none
F13,Micro_BarOverlap:lo@p20,SHORT,aligned,standard,652,652,29.64,6.151,15431,79.3,79.5,79.3,1.007,-742.3,3,22,13,6,2,52.9,2,1,False,none
F13,AT_Slope_ST:lo@p3,SHORT,aligned,standard,458,458,20.82,4.321,3075,79.3,79.3,79.3,1.068,-340.1,3,22,12,6,3,52.9,0,1,False,none
F13,Micro_BarOverlap:lo@p40,SHORT,aligned,standard,955,955,43.41,9.009,30068,79.2,79.3,79.2,1.02,-833.3,4,22,11,6,3,52.9,2,1,False,none
F13,VAL_Dist_ATR:lo@p40,SHORT,aligned,standard,907,907,41.23,8.557,41006,79.2,79.2,79.2,1.121,-559.0,4,22,11,6,3,52.9,2,0,False,none
F13,OBVf_DirStepCount:lo@p40,SHORT,counter,standard,616,616,28.0,5.811,30121,79.2,79.3,79.2,1.125,-741.1,3,22,11,6,4,52.9,2,0,False,none
F13,WeeklyOpen_Dist_ATR:lo@p20,SHORT,aligned,standard,572,572,26.0,5.396,16854,79.2,79.3,79.2,1.091,-621.2,4,22,11,6,3,52.9,2,0,False,none
F13,Micro_GarmanKlass:hi@p97,LONG,aligned,standard,549,549,24.95,5.179,1834,79.2,79.2,79.2,1.24,-412.5,4,22,11,6,3,52.9,0,0,False,none
F13,KAMA_Slope:lo@p3,SHORT,aligned,standard,331,331,15.05,3.123,3390,79.2,79.4,79.2,0.969,-289.8,3,22,11,6,4,52.9,1,1,False,none
F13,Harmonic_LLEMA:lo@p3,SHORT,aligned,standard,331,331,15.05,3.123,3325,79.2,79.4,79.2,0.969,-289.8,3,22,11,6,4,52.9,1,1,False,none
F13,Momentum_Value:lo@p40,SHORT,aligned,standard,1058,1058,48.09,9.981,42769,79.1,79.3,79.1,1.098,-470.3,4,22,11,6,3,52.9,4,1,False,none
F13,VAH_Dist_ATR:lo@p40,SHORT,aligned,standard,860,860,39.09,8.113,41793,79.1,79.1,79.1,1.119,-559.0,4,22,11,6,3,52.9,2,0,False,none
F13,Slope_EMA_ST:hi@p50,SHORT,aligned,standard,335,335,15.23,3.16,15214,79.1,79.0,79.1,1.09,-427.7,4,22,11,6,3,52.9,1,0,False,none
F13,PrevDay_Close_Dist_ATR:lo@p20,SHORT,aligned,standard,520,520,23.64,4.906,15010,79.0,79.0,79.0,1.059,-387.8,5,22,11,6,2,52.9,0,0,False,none
F13,KAMA_Dist:lo@p40,SHORT,aligned,standard,1104,1104,50.18,10.415,49918,78.8,79.0,78.8,1.103,-457.3,4,22,11,6,3,52.9,4,1,False,none
F13,Momentum_Value:lo@p50,SHORT,aligned,standard,1074,1074,48.82,10.132,56233,78.8,79.0,78.8,1.071,-593.4,4,22,11,6,3,52.9,4,1,False,none
F13,Sqz_Val:lo@p40,SHORT,aligned,standard,1046,1046,47.55,9.868,39676,78.8,79.1,78.8,1.069,-472.0,4,22,11,6,3,52.9,4,1,False,none
F13,KAMA_Dist:lo@p30,SHORT,aligned,standard,1024,1024,46.55,9.66,34006,78.8,79.0,78.8,1.076,-475.4,3,22,12,6,3,52.9,4,1,False,none
F13,PrevDay_Low_Side:==1,LONG,aligned,standard,958,958,43.55,9.038,66380,78.8,79.0,78.8,1.158,-403.6,4,22,11,6,3,52.9,2,0,False,none
F13,VAL_Dist_ATR:lo@p3,SHORT,aligned,standard,250,250,11.36,2.358,4666,78.8,78.8,78.8,0.934,-326.2,3,22,12,6,3,52.9,0,0,False,none
F13,Lower_Wick:hi@p70,SHORT,aligned,standard,1070,1070,48.64,10.094,16283,78.7,78.9,78.7,1.084,-515.9,4,22,10,6,4,52.9,4,1,False,none
F13,KAMA_Dist_ATR:lo@p30,SHORT,aligned,standard,792,792,36.0,7.472,41901,78.7,79.0,78.7,1.068,-451.2,3,22,12,6,3,52.9,3,1,False,none
F13,RangeOsc_Val:lo@p20,SHORT,aligned,standard,687,687,31.23,6.481,22526,78.7,78.9,78.7,1.016,-256.0,4,22,11,6,3,52.9,1,1,False,none
F13,DailyOpen_Dist_ATR:lo@p20,SHORT,aligned,standard,483,483,21.95,4.557,15531,78.7,78.8,78.7,1.068,-477.6,5,22,10,6,3,52.9,1,0,False,none
F13,Round_100_Dist_ATR:lo@p50,SHORT,aligned,standard,1180,1180,53.64,11.132,30985,78.6,78.7,78.6,1.085,-566.5,4,22,12,6,2,52.9,4,1,False,none
F13,VAL_Dist_ATR:lo@p30,SHORT,aligned,standard,808,808,36.73,7.623,33784,78.6,78.7,78.6,1.073,-597.4,4,22,11,6,3,52.9,2,0,False,none
F13,Micro_Lambda:hi@p80,SHORT,aligned,standard,557,557,25.32,5.255,19963,78.6,78.8,78.6,0.96,-609.4,2,22,13,6,3,52.9,1,0,False,none
F13,MultiDay_Position:lo@p40,SHORT,counter,standard,430,430,19.55,4.057,28007,78.6,78.6,78.6,1.039,-521.3,4,22,10,6,4,52.9,1,0,False,none
F13,Volume_Ratio_10:hi@p95,LONG,counter,standard,192,192,8.73,1.811,3597,78.6,78.5,78.6,1.142,-246.3,3,22,10,6,5,52.9,1,0,False,none
F13,Micro_BarEntropy:hi@p60,SHORT,aligned,standard,916,916,41.64,8.642,29281,78.5,78.7,78.5,1.061,-618.7,3,22,11,6,4,52.9,2,1,False,none
F13,RangeOsc_State:==-1,SHORT,aligned,standard,908,908,41.27,8.566,39623,78.5,78.8,78.5,1.022,-286.8,3,22,12,6,3,52.9,3,1,False,none
F13,Micro_Lambda:hi@p60,SHORT,aligned,standard,871,871,39.59,8.217,34456,78.5,78.7,78.5,0.992,-589.9,3,22,12,6,3,52.9,2,0,False,none
F13,PrevDay_Close_Dist_ATR:lo@p30,LONG,aligned,standard,633,633,28.77,5.972,20997,78.5,78.5,78.5,1.197,-498.7,3,22,11,6,4,52.9,0,0,False,none
F13,Sqz_Val:hi@p95,LONG,aligned,standard,516,516,23.45,4.868,4235,78.5,78.8,78.5,1.152,-384.2,4,22,12,6,2,52.9,2,0,False,none
F13,PrevDay_Low_Dist_ATR:lo@p30,SHORT,aligned,standard,825,825,37.5,7.783,22457,78.4,78.7,78.4,1.037,-554.4,3,22,12,6,3,52.9,4,1,False,none
F13,Slope_Accel_ST:lo@p30,SHORT,aligned,standard,751,751,34.14,7.085,17579,78.4,79.0,78.4,1.039,-562.7,4,22,11,6,3,52.9,5,1,False,none
F13,Upper_Wick:lo@p40,SHORT,aligned,standard,588,588,26.73,5.547,36293,78.4,78.5,78.4,0.982,-355.4,5,22,11,6,2,52.9,1,0,False,none
F13,VWAP_Z:hi,LONG,aligned,standard,348,348,15.82,3.283,11828,78.4,78.7,78.4,1.135,-286.6,3,22,12,6,3,52.9,1,0,False,none
F13,AT_Lookback_LT:hi@p80,SHORT,counter,standard,291,291,13.23,2.745,17317,78.4,78.5,78.4,1.039,-454.1,3,22,12,6,3,52.9,2,0,False,none
F13,Micro_MicroGap:hi@p97,LONG,aligned,standard,231,231,10.5,2.179,1397,78.4,78.7,78.4,1.156,-352.3,4,22,12,6,2,52.9,1,0,False,none
F13,KAMA_Slope:lo@p40,SHORT,aligned,standard,1090,1090,49.55,10.283,49833,78.3,78.5,78.3,1.068,-479.2,4,22,10,6,4,52.9,4,1,False,none
F13,PrevDay_Close_Dist_ATR:lo@p50,SHORT,aligned,standard,958,958,43.55,9.038,36441,78.3,78.4,78.3,1.072,-447.8,4,22,12,6,2,52.9,3,1,False,none
F13,Upper_Wick:lo@p50,SHORT,aligned,standard,677,677,30.77,6.387,44528,78.3,78.4,78.3,0.997,-407.2,3,22,12,6,3,52.9,1,0,False,none
F13,Micro_Amihud:hi@p80,LONG,counter,standard,414,414,18.82,3.906,22550,78.3,78.2,78.3,1.163,-295.8,4,22,10,6,4,52.9,2,1,False,none
F13,Micro_Hurst:hi@p90,LONG,aligned,standard,277,277,12.59,2.613,7430,78.3,78.3,78.3,1.165,-321.4,4,22,12,6,2,52.9,0,0,False,none
F13,RangeOsc_State:==1,LONG,aligned,standard,838,838,38.09,7.906,44065,78.2,78.3,78.2,1.107,-557.6,3,22,11,6,4,52.9,2,0,False,none
F13,Micro_BarEntropy:lo@p30,SHORT,aligned,standard,746,746,33.91,7.038,25533,78.2,78.4,78.2,1.051,-639.0,4,22,11,6,3,52.9,2,0,False,none
F13,AT_Slope_ST:hi@p95,LONG,aligned,standard,545,545,24.77,5.142,4690,78.2,78.5,78.2,1.124,-329.1,4,22,12,6,2,52.9,2,0,False,none
F13,Micro_Entropy:lo@p10,LONG,counter,standard,294,294,13.36,2.774,5819,78.2,78.1,78.2,1.026,-306.4,3,22,12,6,3,52.9,2,1,False,none
F13,RangeOsc_Val:lo@p50,SHORT,aligned,standard,1047,1047,47.59,9.877,57169,78.1,78.4,78.1,1.064,-424.1,3,22,12,6,3,52.9,3,1,False,none
F13,DailyOpen_Dist_ATR:lo@p30,SHORT,aligned,standard,654,654,29.73,6.17,23014,78.1,78.5,78.1,1.039,-408.0,4,22,12,6,2,52.9,3,0,False,none
F13,KAMA_Dist:lo@p5,SHORT,aligned,standard,580,580,26.36,5.472,5180,78.1,78.4,78.1,1.039,-354.9,3,22,11,6,4,52.9,2,1,False,none
F13,MultiDay_Position:lo@p50,SHORT,counter,standard,506,506,23.0,4.774,31976,78.1,78.2,78.1,1.035,-411.1,3,22,11,6,4,52.9,2,0,False,none
F13,Micro_RangeAccel:lo@p50,SHORT,aligned,standard,1047,1047,47.59,9.877,39080,78.0,78.3,78.0,1.046,-757.5,3,22,11,6,4,52.9,3,1,False,none
F13,DailyOpen_Dist_ATR:lo@p50,SHORT,aligned,standard,918,918,41.73,8.66,37367,78.0,78.1,78.0,1.062,-447.8,5,22,11,6,2,52.9,3,1,False,none
F13,OBV_Macd:hi@p60,SHORT,aligned,standard,304,304,13.82,2.868,15040,78.0,78.1,78.0,1.082,-306.0,4,22,11,6,3,52.9,2,1,False,none
F13,Micro_Amihud:hi@p90,SHORT,aligned,standard,209,209,9.5,1.972,14237,78.0,78.4,78.0,0.99,-306.0,3,22,12,6,3,52.9,1,0,False,none
F13,EMA_Oscillator:lo@p50,SHORT,aligned,standard,1155,1155,52.5,10.896,64167,77.9,78.2,77.9,1.061,-526.9,4,22,11,6,3,52.9,4,1,False,none
F13,OBV_Macd:lo@p50,SHORT,aligned,standard,1000,1000,45.45,9.434,52516,77.9,78.1,77.9,1.041,-559.0,4,22,12,6,2,52.9,2,0,False,none
F13,OBV_Macd:lo@p40,SHORT,aligned,standard,934,934,42.45,8.811,41904,77.9,78.0,77.9,1.046,-597.4,3,22,13,6,2,52.9,1,0,False,none
F13,Micro_BarOverlap:hi@p60,LONG,aligned,standard,838,838,38.09,7.906,30525,77.9,78.1,77.9,1.117,-350.4,4,22,10,6,4,52.9,2,0,False,none
F13,PrevDay_Close_Dist_ATR:lo@p30,SHORT,aligned,standard,660,660,30.0,6.226,22260,77.9,78.2,77.9,1.001,-516.1,4,22,12,6,2,52.9,3,0,False,none
F13,Micro_Rejection:hi@p90,SHORT,aligned,standard,390,390,17.73,3.679,8128,77.9,78.1,77.9,1.038,-181.5,4,22,11,6,3,52.9,1,0,False,none
F13,VA_Position:hi@p50,SHORT,counter,standard,950,950,43.18,8.962,38119,77.8,78.0,77.8,1.144,-492.9,3,22,11,6,4,52.9,4,0,False,none
F13,Micro_BarEntropy:hi@p60,LONG,aligned,standard,844,844,38.36,7.962,28386,77.6,77.8,77.6,1.086,-475.4,5,22,11,6,2,52.9,2,0,False,none
F13,Micro_AutoCorr:lo@p40,SHORT,aligned,standard,733,733,33.32,6.915,31832,77.6,77.9,77.6,1.033,-493.1,4,22,11,6,3,52.9,3,1,False,none
F13,OBV_Macd:lo@p5,SHORT,aligned,standard,335,335,15.23,3.16,5597,77.6,77.6,77.6,1.152,-422.0,2,22,11,6,5,52.9,0,0,False,none
F13,Micro_Lambda:hi@p90,LONG,aligned,standard,331,331,15.05,3.123,12856,77.6,77.9,77.6,1.239,-506.7,3,22,11,6,4,52.9,1,0,False,none
F13,Micro_FractalDim:lo@p10,SHORT,counter,standard,272,272,12.36,2.566,6813,77.6,78.1,77.6,1.201,-287.3,3,22,10,6,5,52.9,2,0,False,none
F13,TChan_A15:hi@p60,SHORT,aligned,standard,1018,1018,46.27,9.604,21589,77.5,77.7,77.5,1.045,-447.8,4,22,12,6,2,52.9,4,1,False,none
F13,TChan_A15:hi@p70,SHORT,aligned,standard,928,928,42.18,8.755,16038,77.5,77.6,77.5,1.031,-369.0,3,22,13,6,2,52.9,3,1,False,none
F13,PrevDay_Close_Dist_ATR:lo@p40,SHORT,aligned,standard,837,837,38.05,7.896,29320,77.5,77.7,77.5,1.01,-683.0,4,22,12,6,2,52.9,3,0,False,none
F13,OBVf_DirStepCount:lo@p50,SHORT,counter,standard,730,730,33.18,6.887,39149,77.5,77.7,77.5,1.093,-668.7,3,22,11,6,4,52.9,3,0,False,none
F13,Micro_Lambda:lo@p50,LONG,aligned,standard,949,949,43.14,8.953,33760,77.4,77.7,77.4,1.084,-345.3,4,22,10,6,4,52.9,3,0,False,none
F13,Bars_Since_Flip:hi@p50,SHORT,aligned,standard,676,676,30.73,6.377,33769,77.4,77.4,77.4,0.987,-400.0,3,22,11,6,4,52.9,2,1,False,none
F13,Momentum_Value:hi@p50,SHORT,aligned,standard,470,470,21.36,4.434,20172,77.4,77.4,77.4,1.03,-255.7,3,22,11,6,4,52.9,0,0,False,none
F13,Slope_Accel_ST:hi@p90,LONG,aligned,standard,480,480,21.82,4.528,5206,77.3,77.5,77.3,1.038,-449.2,4,22,12,6,2,52.9,1,0,False,none
F13,MultiDay_Position:lo@p50,SHORT,aligned,standard,742,742,33.73,7.0,38641,77.2,77.4,77.2,1.026,-559.0,4,22,11,6,3,52.9,2,0,False,none
F13,Bar_Range:hi@p97,LONG,aligned,standard,527,527,23.95,4.972,1781,77.2,77.2,77.2,1.107,-443.3,4,22,10,6,4,52.9,0,0,False,none
F13,OBV_Macd:hi@p50,LONG,aligned,standard,825,825,37.5,7.783,53006,77.1,77.2,77.1,1.048,-652.9,4,22,11,6,3,52.9,1,0,False,none
F13,D2D_Dynamic_Sensitivity:lo@p10,LONG,aligned,standard,236,236,10.73,2.226,4065,77.1,77.4,77.1,1.124,-306.0,2,22,13,6,3,52.9,1,0,False,none
F13,Micro_Entropy:lo@p1,SHORT,counter,standard,74,74,3.36,0.698,386,77.0,77.0,77.0,1.291,-153.0,4,22,11,6,3,52.9,0,0,False,none
F13,Micro_HLAsymmetry:hi@p70,SHORT,aligned,standard,942,942,42.82,8.887,16123,76.9,76.8,76.9,1.085,-655.7,3,22,11,6,4,52.9,1,1,False,none
F13,Micro_RollProxy:lo@p20,SHORT,aligned,standard,899,899,40.86,8.481,11334,76.9,77.0,76.9,1.036,-673.9,4,22,11,6,3,52.9,2,1,False,none
F13,Micro_BarOverlap:hi@p60,SHORT,aligned,standard,874,874,39.73,8.245,30627,76.9,77.2,76.9,1.037,-593.5,3,22,11,6,4,52.9,4,1,False,none
F13,Slope_EMA_LT:lo@p40,SHORT,counter,standard,463,463,21.05,4.368,23145,76.9,76.8,76.9,1.008,-326.2,2,22,12,6,4,52.9,1,0,False,none
F13,Slope_EMA_LT:lo@p20,SHORT,counter,standard,277,277,12.59,2.613,9666,76.9,76.9,76.9,1.013,-310.1,3,22,12,6,3,52.9,0,0,False,none
F13,VWAP_Dist_ATR:lo@p50,SHORT,aligned,standard,887,887,40.32,8.368,42305,76.8,77.0,76.8,1.018,-451.1,5,22,11,6,2,52.9,4,1,False,none
F13,OBV_Macd:hi@p70,LONG,aligned,standard,676,676,30.73,6.377,29956,76.8,76.9,76.8,0.972,-456.2,3,22,12,6,3,52.9,1,0,False,none
F13,D2D_DirStep:==1,SHORT,aligned,standard,595,595,27.05,5.613,24046,76.8,76.8,76.8,1.107,-257.6,4,22,11,6,3,52.9,1,0,False,none
F13,Micro_MicroGap:hi@p80,SHORT,counter,standard,517,517,23.5,4.877,5979,76.8,76.8,76.8,1.098,-423.2,3,22,11,6,4,52.9,0,0,False,none
F13,Slope_Accel_ST:hi@p60,SHORT,aligned,standard,772,772,35.09,7.283,26651,76.7,76.8,76.7,1.085,-466.3,4,22,10,6,4,52.9,2,1,False,none
F13,Round_1000_Dist_ATR:lo@p10,SHORT,aligned,standard,437,437,19.86,4.123,6986,76.7,76.8,76.7,0.934,-436.3,4,22,11,6,3,52.9,1,1,False,none
F13,VWAP_Sigma_ATR:lo@p10,LONG,aligned,standard,395,395,17.95,3.726,8295,76.7,76.9,76.7,1.185,-561.6,3,22,11,6,4,52.9,1,0,False,none
F13,Micro_RangeVelocity:lo@p50,SHORT,aligned,standard,988,988,44.91,9.321,37491,76.6,76.8,76.6,1.037,-657.8,3,22,11,6,4,52.9,2,1,False,none
F13,Slope_Accel_ST:hi@p70,SHORT,aligned,standard,695,695,31.59,6.557,17901,76.4,76.5,76.4,1.031,-378.2,4,22,10,6,4,52.9,2,1,False,none
F13,AT_Slope_LT:lo@p30,SHORT,counter,standard,369,369,16.77,3.481,16011,76.4,76.4,76.4,0.992,-310.1,3,22,11,6,4,52.9,0,0,False,none
F13,PrevDay_High_Dist_ATR:lo@p3,SHORT,counter,standard,186,186,8.45,1.755,3916,76.3,76.8,76.3,1.194,-557.8,4,22,12,6,2,52.9,1,0,False,none
F13,Micro_TickIntensity:hi@p80,LONG,aligned,standard,596,596,27.09,5.623,11444,76.2,76.3,76.2,1.114,-277.1,4,22,11,6,3,52.9,1,0,False,none
F13,Volume:hi@p97,SHORT,aligned,standard,428,428,19.45,4.038,2083,76.2,76.5,76.2,1.029,-392.2,3,22,12,6,3,52.9,2,1,False,none
F13,Slope_EMA_LT:hi@p60,LONG,aligned,standard,581,581,26.41,5.481,34072,76.1,76.2,76.1,1.019,-355.0,3,22,11,6,4,52.9,1,0,False,none
F13,AT_Slope_LT:lo@p20,SHORT,counter,standard,276,276,12.55,2.604,9272,76.1,76.1,76.1,0.961,-310.1,3,22,12,6,3,52.9,0,0,False,none
F13,Slope_EMA_LT:hi@p50,LONG,aligned,standard,650,650,29.55,6.132,42009,76.0,76.1,76.0,1.003,-507.2,3,22,12,6,3,52.9,1,0,False,none
F13,Micro_FractalDim:lo@p30,LONG,aligned,standard,586,586,26.64,5.528,21155,75.9,76.2,75.9,1.086,-499.2,4,22,10,6,4,52.9,2,0,False,none
F13,Micro_LogReturn:hi@p95,SHORT,aligned,standard,615,615,27.95,5.802,2372,75.8,75.9,75.8,1.046,-567.2,3,22,12,6,3,52.9,1,1,False,none
F13,Micro_OrderFlowDelta:hi@p90,SHORT,aligned,standard,887,887,40.32,8.368,5220,75.6,75.9,75.6,1.042,-490.7,4,22,11,6,3,52.9,3,1,False,none
F13,Micro_LogReturn:hi@p97,SHORT,aligned,standard,480,480,21.82,4.528,1429,75.6,75.8,75.6,1.015,-593.3,3,22,12,6,3,52.9,1,1,False,none
F13,Micro_MicroGap:lo@p20,LONG,aligned,standard,481,481,21.86,4.538,5965,75.5,75.6,75.5,1.021,-502.9,3,22,12,6,3,52.9,1,0,False,none
F13,Micro_ThrustEff:hi@p90,SHORT,counter,standard,449,449,20.41,4.236,9968,75.3,75.2,75.3,1.107,-519.9,3,22,13,6,2,52.9,1,0,False,none
F13,OBVf_DirStepCount:hi@p80,SHORT,aligned,standard,313,313,14.23,2.953,11971,75.1,75.3,75.1,0.886,-338.2,3,22,12,6,3,52.9,1,1,False,none
F13,Micro_PriceAccel:lo@p10,LONG,aligned,standard,807,807,36.68,7.613,5147,75.0,75.2,75.0,0.994,-530.1,4,22,11,6,3,52.9,3,0,False,none
F13,Efficiency_Ratio:lo@p20,SHORT,aligned,standard,503,503,22.86,4.745,16927,75.0,75.0,75.0,0.981,-365.5,4,22,12,6,2,52.9,2,0,False,none
F13,Micro_MicroGap:lo@p10,LONG,aligned,standard,433,433,19.68,4.085,5179,74.8,75.0,74.8,1.054,-502.9,3,22,12,6,3,52.9,1,0,False,none
F13,Micro_LogReturn:lo@p20,LONG,aligned,standard,875,875,39.77,8.255,9416,74.4,74.6,74.4,1.029,-529.2,4,22,11,6,3,52.9,2,0,False,none
F13,KAMA_Slope:hi@p50,SHORT,aligned,standard,305,305,13.86,2.877,12898,74.4,74.3,74.4,1.013,-315.8,4,22,10,6,4,52.9,1,0,False,none
F13,Micro_LogReturn:lo@p30,LONG,aligned,standard,949,949,43.14,8.953,15954,73.7,73.8,73.7,1.011,-586.9,4,22,11,6,3,52.9,2,0,False,none
F13,Micro_HLAsymmetry:hi@p99,SHORT,counter,standard,332,332,15.09,3.132,782,73.5,73.7,73.5,0.997,-460.1,4,22,11,6,3,52.9,1,0,False,none
F13,VAL_Dist_ATR:hi@p90,LONG,counter,standard,74,74,3.36,0.698,8049,79.7,79.5,79.7,1.123,-173.3,3,9,5,5,2,52.6,1,0,False,none
F13,MultiDay_Slope:hi@p95,SHORT,aligned,standard,219,219,9.95,2.066,17871,79.0,79.0,79.0,0.98,-164.7,2,13,8,5,2,52.2,0,0,False,none
F13,VWAP_Sigma:hi@p95,LONG,aligned,standard,199,199,9.05,1.877,5922,78.4,78.4,78.4,1.055,-237.7,3,13,7,5,2,52.2,0,0,False,none
F13,VA_Position:hi@p99,SHORT,aligned,standard,117,117,5.32,1.104,2958,77.8,78.4,77.8,0.875,-306.0,2,13,7,5,3,52.2,1,0,False,none
F13,AT_Score_LT:hi@p95,LONG,counter,standard,46,46,2.09,0.434,3562,80.4,80.0,80.4,1.026,-145.0,3,14,8,5,2,52.0,1,0,False,none
F13,ADX_Value:lo@p1,SHORT,counter,standard,32,32,1.45,0.302,12054,75.0,75.0,75.0,0.803,-137.6,3,15,8,5,2,52.0,0,0,False,none
F13,Round_500_Dist_ATR:hi@p70,LONG,aligned,standard,45,45,2.05,0.425,35692,73.3,73.3,73.3,1.013,-116.3,3,14,8,5,2,52.0,0,0,False,none
F13,Micro_Amihud:lo@p1,LONG,aligned,standard,38,38,1.73,0.358,646,71.1,71.1,71.1,1.22,-104.6,3,14,8,5,2,52.0,0,0,False,none
F13,Dist_To_PoC_ATR:lo@p10,SHORT,counter,standard,58,58,2.64,0.547,4031,79.3,79.3,79.3,1.097,-193.3,3,17,9,4,2,51.9,0,0,False,none
F13,OR_Low_Dist_ATR:hi@p80,SHORT,counter,standard,392,392,17.82,3.698,11863,78.8,79.0,78.8,1.277,-302.1,3,17,8,5,3,51.9,1,0,False,none
F13,VAH_Dist_ATR:lo@p10,SHORT,counter,standard,61,61,2.77,0.575,5192,78.7,78.7,78.7,1.142,-193.3,3,17,9,4,2,51.9,0,0,False,none
F13,OBV_Macd:hi@p95,SHORT,aligned,standard,69,69,3.14,0.651,1104,78.3,77.9,78.3,0.951,-215.0,3,16,9,5,2,51.9,1,1,False,none
F13,OBV_Macd:lo@p1,LONG,counter,standard,151,151,6.86,1.425,2176,76.8,76.8,76.8,0.922,-347.3,4,16,8,5,2,51.9,0,0,False,none
F13,D2D_Persist:hi@p99,LONG,aligned,standard,47,47,2.14,0.443,1565,76.6,76.6,76.6,1.054,-111.3,3,16,9,5,2,51.9,0,0,False,none
F13,Micro_BarEntropy:hi@p99,SHORT,counter,standard,39,39,1.77,0.368,895,74.4,74.4,74.4,0.702,-153.0,3,16,8,5,3,51.9,0,0,False,none
