# DOT committed-system per-trade table (spec B.2 open item 8)
# book=FROZEN ratified book (book50_signals.csv)
# dataset_rows=177251 range=2026.01.19 15:49 -> 2026.07.21 17:09
# population=FULL (BOOK F0+F1 plus gap fillers). BOOK-only = rows whose signal_name is not GAP_HURST/GAP_FB/GAP_D2D.
# oracle_sha256_12=518862bf19fb engine_sha256_12=bb498eb13ce3
signal_idx,signal_name,direction,lots,entry_bar,exit_bar,entry_time,exit_time,entry_price,exit_price,pnl,pnl_per_lot,exit_type,tiers,be_nudged,initial_risk
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,48718,48720,2026.03.10 16:33,2026.03.10 16:35,47620.4,47665.4,52.5,42.0,BE,2,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,48721,48724,2026.03.10 16:36,2026.03.10 16:39,47652.9,47695.8838884,40.0,40.0,BE,1,True,143.279628
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.0,48721,48724,2026.03.10 16:36,2026.03.10 16:39,47652.9,47695.8838884,40.0,40.0,BE,1,True,143.279628
51,GAP_FB,LONG,1.0,48729,48742,2026.03.10 16:44,2026.03.10 16:57,47603.4,47453.4,-153.0,-153.0,SL,0,False,150.0
51,GAP_FB,LONG,1.0,48746,48748,2026.03.10 17:01,2026.03.10 17:03,47492.9,47591.653891400005,95.8,95.8,BE,1,True,150.0
51,GAP_FB,LONG,1.0,48750,48766,2026.03.10 17:05,2026.03.10 17:21,47587.9,47693.6602042,102.8,102.8,BE,1,True,150.0
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.25,48765,48768,2026.03.10 17:20,2026.03.10 17:23,47642.9,47680.508918600004,43.3,34.6,BE,1,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,48767,48771,2026.03.10 17:22,2026.03.10 17:26,47681.9,47707.1374148,27.8,22.2,BE,1,True,150.0
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.0,48811,48826,2026.03.10 18:06,2026.03.10 18:21,47933.85,47971.4965176,34.6,34.6,LF,4,True,62.744196
51,GAP_FB,LONG,1.0,48875,48884,2026.03.10 19:10,2026.03.10 19:19,47934.9,48021.5672856,83.7,83.7,BE,1,True,150.0
52,GAP_D2D,SHORT,2.0,48960,48964,2026.03.10 20:35,2026.03.10 20:39,48076.4,48046.9914578,52.8,26.4,BE,2,True,150.0
51,GAP_FB,LONG,1.0,48972,48974,2026.03.10 20:47,2026.03.10 20:49,48093.9,48145.245045,48.3,48.3,BE,2,True,114.1001
51,GAP_FB,LONG,1.0,48996,48998,2026.03.10 21:11,2026.03.10 21:13,48067.35,48118.072291799996,47.7,47.7,BE,2,True,112.716204
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,49000,49003,2026.03.10 21:15,2026.03.10 21:18,47863.4,47818.4,42.0,42.0,BE,1,True,150.0
51,GAP_FB,LONG,1.0,49011,49013,2026.03.10 21:26,2026.03.10 21:28,47894.4,47994.4342098,97.0,97.0,BE,1,True,150.0
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,49014,49016,2026.03.10 21:29,2026.03.10 21:31,47882.4,47856.533016,22.9,22.9,BE,1,True,150.0
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,49015,49021,2026.03.10 21:30,2026.03.10 21:36,47896.9,47863.7745208,30.1,30.1,BE,2,True,110.418264
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,49021,49026,2026.03.10 21:36,2026.03.10 21:41,47880.4,47835.4,42.0,42.0,BE,1,True,150.0
51,GAP_FB,LONG,1.0,49035,49072,2026.03.10 21:50,2026.03.10 22:27,47889.4,47739.4,-153.0,-153.0,SL,0,False,150.0
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,49071,49076,2026.03.10 22:26,2026.03.10 22:31,47754.9,47726.9360958,25.0,25.0,BE,1,True,150.0
51,GAP_FB,LONG,1.0,49077,49086,2026.03.10 22:32,2026.03.10 22:41,47732.9,47801.3209448,65.4,65.4,LF,3,True,150.0
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,49088,49090,2026.03.10 22:43,2026.03.10 22:45,47783.9,47754.9922622,25.9,25.9,BE,1,True,96.359126
51,GAP_FB,LONG,1.0,49095,49113,2026.03.10 22:50,2026.03.10 23:08,47713.4,47785.232825,68.8,68.8,BE,1,True,150.0
51,GAP_FB,LONG,1.0,49807,49902,2026.03.11 11:57,2026.03.11 13:32,47640.31,47767.853735799996,124.5,124.5,BE,1,True,150.0
51,GAP_FB,LONG,1.0,50050,50052,2026.03.11 16:00,2026.03.11 16:02,47550.81,47613.141174,59.3,59.3,BE,1,True,138.51372
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,50080,50082,2026.03.11 16:30,2026.03.11 16:32,47659.5,47689.8118062,27.3,27.3,BE,1,True,101.039354
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,50081,50083,2026.03.11 16:31,2026.03.11 16:33,47656.5,47694.2794266,34.8,34.8,BE,1,True,125.931422
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.0,50085,50088,2026.03.11 16:35,2026.03.11 16:38,47591.0,47623.3980554,29.4,29.4,BE,1,True,107.993518
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,1.0,50083,50090,2026.03.11 16:33,2026.03.11 16:40,47610.0,47648.3119944,35.3,35.3,BE,1,True,127.706648
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,50083,50090,2026.03.11 16:33,2026.03.11 16:40,47610.0,47648.3119944,35.3,35.3,BE,1,True,127.706648
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,50099,50101,2026.03.11 16:49,2026.03.11 16:51,47397.0,47374.1499078,19.9,19.9,BE,1,True,76.166974
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,50099,50101,2026.03.11 16:49,2026.03.11 16:51,47397.0,47374.1499078,19.9,19.9,BE,1,True,76.166974
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,50101,50103,2026.03.11 16:51,2026.03.11 16:53,47391.0,47449.325406,-61.3,-61.3,SL,0,False,58.325406
51,GAP_FB,LONG,1.0,50108,50111,2026.03.11 16:58,2026.03.11 17:01,47501.5,47633.4023944,128.9,128.9,LF,3,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.25,50114,50116,2026.03.11 17:04,2026.03.11 17:06,47513.0,47558.0,52.5,42.0,BE,1,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,50114,50116,2026.03.11 17:04,2026.03.11 17:06,47513.0,47558.0,52.5,42.0,BE,1,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,50117,50120,2026.03.11 17:07,2026.03.11 17:10,47523.0,47551.3876086,25.4,25.4,BE,1,True,94.625362
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,50117,50120,2026.03.11 17:07,2026.03.11 17:10,47523.0,47551.3876086,25.4,25.4,BE,1,True,94.625362
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.0,50122,50124,2026.03.11 17:12,2026.03.11 17:14,47477.0,47506.3438166,26.3,26.3,BE,1,True,97.812722
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.0,50122,50124,2026.03.11 17:12,2026.03.11 17:14,47477.0,47506.3438166,26.3,26.3,BE,1,True,97.812722
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.0,50122,50124,2026.03.11 17:12,2026.03.11 17:14,47477.0,47506.3438166,26.3,26.3,BE,1,True,97.812722
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.0,50120,50125,2026.03.11 17:10,2026.03.11 17:15,47512.0,47538.9627604,24.0,24.0,BE,1,True,89.875868
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,50120,50125,2026.03.11 17:10,2026.03.11 17:15,47512.0,47538.9627604,24.0,24.0,BE,1,True,89.875868
51,GAP_FB,LONG,1.0,50139,50141,2026.03.11 17:29,2026.03.11 17:31,47334.5,47403.8209502,66.3,66.3,BE,2,True,150.0
51,GAP_FB,LONG,1.0,50145,50147,2026.03.11 17:35,2026.03.11 17:37,47405.5,47475.4559776,67.0,67.0,BE,2,True,150.0
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,50148,50150,2026.03.11 17:38,2026.03.11 17:40,47477.0,47455.3418306,18.7,18.7,BE,1,True,72.193898
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,50148,50150,2026.03.11 17:38,2026.03.11 17:40,47477.0,47455.3418306,18.7,18.7,BE,1,True,72.193898
51,GAP_FB,LONG,1.0,50151,50153,2026.03.11 17:41,2026.03.11 17:43,47488.5,47549.318706,57.8,57.8,BE,1,True,67.57634
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,50152,50154,2026.03.11 17:42,2026.03.11 17:44,47503.5,47527.7770812,26.6,21.3,BE,1,True,150.0
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.25,50153,50155,2026.03.11 17:43,2026.03.11 17:45,47524.5,47547.3954738,24.9,19.9,BE,1,True,150.0
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.25,50158,50161,2026.03.11 17:48,2026.03.11 17:51,47508.0,47532.8371416,27.3,21.8,BE,1,True,82.790472
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.25,50159,50162,2026.03.11 17:49,2026.03.11 17:52,47523.5,47541.9755426,19.3,15.5,BE,1,True,123.170284
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,50154,50168,2026.03.11 17:44,2026.03.11 17:58,47531.5,47551.8561232,21.7,17.4,BE,1,True,135.707488
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.25,50173,50175,2026.03.11 18:03,2026.03.11 18:05,47477.5,47507.9803144,34.4,27.5,BE,1,True,101.601048
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,50173,50175,2026.03.11 18:03,2026.03.11 18:05,47477.5,47507.9803144,34.4,27.5,BE,1,True,101.601048
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,50175,50182,2026.03.11 18:05,2026.03.11 18:12,47466.0,47345.998306,-153.8,-123.0,SL,0,False,120.001694
51,GAP_FB,LONG,1.0,50202,50205,2026.03.11 18:32,2026.03.11 18:35,47274.0,47333.7088602,56.7,56.7,BE,1,True,132.686356
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,50215,50219,2026.03.11 18:45,2026.03.11 18:49,47235.5,47216.5188536,16.0,16.0,BE,1,True,63.270488
51,GAP_FB,LONG,1.0,50219,50221,2026.03.11 18:49,2026.03.11 18:51,47230.5,47273.3541102,39.9,39.9,BE,2,True,95.231356
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,50232,50235,2026.03.11 19:02,2026.03.11 19:05,47220.5,47200.7931074,16.7,16.7,BE,1,True,65.689642
51,GAP_FB,LONG,1.0,50224,50238,2026.03.11 18:54,2026.03.11 19:08,47289.5,47182.846964,-109.7,-109.7,SL,0,False,106.653036
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,50240,50242,2026.03.11 19:10,2026.03.11 19:12,47222.5,47203.5954724,15.9,15.9,BE,1,True,63.015092
51,GAP_FB,LONG,1.0,50251,50253,2026.03.11 19:21,2026.03.11 19:23,47206.5,47266.4748372,57.0,57.0,BE,1,True,133.277416
51,GAP_FB,LONG,1.0,50256,50258,2026.03.11 19:26,2026.03.11 19:28,47232.0,47278.595088,43.6,43.6,BE,1,True,103.54464
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,50258,50260,2026.03.11 19:28,2026.03.11 19:30,47240.0,47227.8329852,9.2,9.2,BE,1,True,40.556716
51,GAP_FB,LONG,1.0,50260,50262,2026.03.11 19:30,2026.03.11 19:32,47271.5,47314.5748766,40.1,40.1,BE,1,True,95.721948
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,2.0,50275,50278,2026.03.11 19:45,2026.03.11 19:48,47331.85,47345.5594108,21.4,10.7,BE,1,True,45.698036
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.25,50277,50282,2026.03.11 19:47,2026.03.11 19:52,47346.85,47359.397487999995,11.9,9.5,BE,1,True,83.64992
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,50281,50284,2026.03.11 19:51,2026.03.11 19:54,47351.85,47365.0097238,12.7,10.2,BE,1,True,87.731492
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,50282,50284,2026.03.11 19:52,2026.03.11 19:54,47351.85,47362.7406186,7.9,7.9,BE,1,True,36.302062
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,2.0,50278,50299,2026.03.11 19:48,2026.03.11 20:09,47319.85,47385.5795752,125.5,62.7,LF,6,True,54.774646
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,2.0,50303,50312,2026.03.11 20:13,2026.03.11 20:22,47388.85,47401.4169328,19.1,9.6,BE,1,True,83.779552
51,GAP_FB,LONG,1.0,50339,50341,2026.03.11 20:49,2026.03.11 20:51,47305.8,47356.6491972,47.8,47.8,BE,2,True,112.998216
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,50363,50368,2026.03.11 21:13,2026.03.11 21:18,47289.3,47348.47853,-62.2,-62.2,SL,0,False,59.17853
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,50364,50370,2026.03.11 21:14,2026.03.11 21:20,47303.8,47361.9244,-61.1,-61.1,SL,0,False,58.1244
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.0,50375,50379,2026.03.11 21:25,2026.03.11 21:29,47333.85,47374.9723914,38.1,38.1,LF,5,True,45.691546
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,50375,50379,2026.03.11 21:25,2026.03.11 21:29,47333.85,47374.9723914,38.1,38.1,LF,5,True,45.691546
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,50374,50381,2026.03.11 21:24,2026.03.11 21:31,47343.85,47361.363015999996,14.5,14.5,LF,3,True,58.37672
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,50374,50381,2026.03.11 21:24,2026.03.11 21:31,47343.85,47361.363015999996,14.5,14.5,LF,3,True,58.37672
32,L_33_Slope_EM+Micro_Re+Session_,LONG,2.0,50380,50405,2026.03.11 21:30,2026.03.11 21:55,47370.8,47384.7077318,21.8,10.9,BE,1,True,46.359106
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.25,50671,50675,2026.03.12 03:36,2026.03.12 03:40,46977.31,46984.645741,5.4,4.3,BE,1,True,24.45247
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.25,50671,50675,2026.03.12 03:36,2026.03.12 03:40,46977.31,46984.645741,5.4,4.3,BE,1,True,24.45247
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.0,50676,50683,2026.03.12 03:41,2026.03.12 03:48,46980.31,46986.8349424,3.5,3.5,BE,1,True,21.749808
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,50676,50683,2026.03.12 03:41,2026.03.12 03:48,46980.31,46986.8349424,3.5,3.5,BE,1,True,21.749808
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,51434,51437,2026.03.12 16:19,2026.03.12 16:22,46951.91,46925.674889600006,23.2,23.2,BE,1,True,87.450368
51,GAP_FB,LONG,1.0,51438,51440,2026.03.12 16:23,2026.03.12 16:25,46925.41,47007.818120200005,79.4,79.4,BE,1,True,150.0
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,51440,51443,2026.03.12 16:25,2026.03.12 16:28,46952.41,46935.1418074,14.3,14.3,BE,1,True,57.560642
39,S_40_Slope_Ac+Micro_Or+PoC_Side,SHORT,1.0,51452,51463,2026.03.12 16:37,2026.03.12 16:48,46844.6,46810.0408226,31.6,31.6,BE,1,True,115.197258
51,GAP_FB,LONG,1.0,51464,51466,2026.03.12 16:49,2026.03.12 16:51,46897.6,46990.9313068,90.3,90.3,BE,1,True,150.0
51,GAP_FB,LONG,1.0,51475,51477,2026.03.12 17:00,2026.03.12 17:02,46879.6,46979.0683582,96.5,96.5,BE,1,True,150.0
50,GAP_HURST,LONG,1.0,51481,51483,2026.03.12 17:06,2026.03.12 17:08,46910.6,46998.064777399995,84.5,84.5,BE,1,True,97.183086
32,L_33_Slope_EM+Micro_Re+Session_,LONG,2.0,51483,51488,2026.03.12 17:08,2026.03.12 17:13,46961.6,46989.7258982,50.3,25.1,BE,1,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.25,51485,51491,2026.03.12 17:10,2026.03.12 17:16,46939.6,46960.3975948,22.2,17.8,LF,3,True,69.325316
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,51487,51494,2026.03.12 17:12,2026.03.12 17:19,47001.6,46851.6,-191.2,-153.0,SL,0,False,150.0
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,1.0,51492,51495,2026.03.12 17:17,2026.03.12 17:20,46922.6,46845.395191999996,-80.2,-80.2,SL,0,False,77.204808
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,51513,51518,2026.03.12 17:38,2026.03.12 17:43,46767.6,46747.0589664,17.5,17.5,BE,1,True,68.470112
51,GAP_FB,LONG,1.0,51510,51520,2026.03.12 17:35,2026.03.12 17:45,46792.6,46854.3649264,58.8,58.8,LF,3,True,137.255392
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,51526,51528,2026.03.12 17:51,2026.03.12 17:53,46790.6,46814.087116999995,25.6,20.5,BE,1,True,78.29039
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.25,51526,51528,2026.03.12 17:51,2026.03.12 17:53,46790.6,46814.087116999995,25.6,20.5,BE,1,True,78.29039
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.25,51525,51529,2026.03.12 17:50,2026.03.12 17:54,46802.6,46829.9169488,30.4,24.3,BE,1,True,91.056496
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,51525,51529,2026.03.12 17:50,2026.03.12 17:54,46802.6,46829.9169488,30.4,24.3,BE,1,True,91.056496
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,51534,51536,2026.03.12 17:59,2026.03.12 18:01,46834.6,46847.7377344,10.1,10.1,BE,1,True,87.584896
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.0,51535,51537,2026.03.12 18:00,2026.03.12 18:02,46810.6,46834.480612,20.9,20.9,BE,1,True,79.60204
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,51546,51549,2026.03.12 18:11,2026.03.12 18:14,46755.1,46742.304342999996,9.8,9.8,LF,3,True,42.65219
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,51553,51555,2026.03.12 18:18,2026.03.12 18:20,46761.6,46740.557646,18.0,18.0,BE,1,True,70.14118
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,51536,51563,2026.03.12 18:01,2026.03.12 18:28,46793.6,46823.0284928,26.4,26.4,BE,1,True,98.094976
51,GAP_FB,LONG,1.0,51572,51575,2026.03.12 18:37,2026.03.12 18:40,46737.6,46831.651404,91.1,91.1,LF,5,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,51577,51579,2026.03.12 18:42,2026.03.12 18:44,46868.1,46911.322887,50.3,40.2,BE,1,True,150.0
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.0,51586,51588,2026.03.12 18:51,2026.03.12 18:53,46840.1,46868.2431236,25.1,25.1,BE,1,True,93.810412
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,1.0,51586,51588,2026.03.12 18:51,2026.03.12 18:53,46840.1,46868.2431236,25.1,25.1,BE,1,True,93.810412
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.0,51592,51595,2026.03.12 18:57,2026.03.12 19:00,46849.1,46867.2213668,15.1,15.1,BE,2,True,60.404556
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,51589,51597,2026.03.12 18:54,2026.03.12 19:02,46873.6,46897.438006,20.8,20.8,BE,1,True,150.0
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,51594,51597,2026.03.12 18:59,2026.03.12 19:02,46864.6,46881.6017068,14.0,14.0,BE,2,True,113.344712
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,51579,51600,2026.03.12 18:44,2026.03.12 19:05,46890.6,46922.7876768,36.5,29.2,BE,1,True,150.0
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.25,51579,51600,2026.03.12 18:44,2026.03.12 19:05,46890.6,46922.7876768,36.5,29.2,BE,1,True,150.0
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,51574,51601,2026.03.12 18:39,2026.03.12 19:06,46896.6,46941.6,52.5,42.0,BE,1,True,150.0
33,L_34_Slope_Ac+Micro_Ti+PrevDay_,LONG,1.25,51599,51601,2026.03.12 19:04,2026.03.12 19:06,46927.6,46946.400415,19.8,15.8,BE,1,True,125.3361
51,GAP_FB,LONG,1.0,51605,51609,2026.03.12 19:10,2026.03.12 19:14,46802.6,46879.031681,73.4,73.4,BE,1,True,150.0
51,GAP_FB,LONG,1.0,51610,51612,2026.03.12 19:15,2026.03.12 19:17,46887.1,46965.8912452,75.8,75.8,BE,1,True,150.0
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.25,51615,51618,2026.03.12 19:20,2026.03.12 19:23,46982.6,47008.906312399995,29.1,23.3,LF,3,True,150.0
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.0,51626,51629,2026.03.12 19:31,2026.03.12 19:34,46856.1,46905.5556696,46.5,46.5,LF,6,True,41.213058
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.0,51625,51630,2026.03.12 19:30,2026.03.12 19:35,46865.1,46895.8146024,27.7,27.7,LF,4,True,51.191004
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,2.0,51629,51632,2026.03.12 19:34,2026.03.12 19:37,46903.6,46927.616056,42.0,21.0,BE,1,True,80.05352
34,L_35_AT_Slope+Micro_Au+D2D_DirS,LONG,2.0,51628,51635,2026.03.12 19:33,2026.03.12 19:40,46923.6,46949.6009766,46.0,23.0,BE,2,True,150.0
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.25,51631,51636,2026.03.12 19:36,2026.03.12 19:41,46907.1,46942.0282488,39.9,31.9,LF,4,True,58.213748
29,L_30_Slope_EM+Micro_HL+Micro_Or,LONG,1.25,51631,51636,2026.03.12 19:36,2026.03.12 19:41,46907.1,46942.0282488,39.9,31.9,LF,4,True,58.213748
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,51643,51649,2026.03.12 19:48,2026.03.12 19:54,46861.1,46835.7917168,22.3,22.3,BE,1,True,84.360944
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,51649,51653,2026.03.12 19:54,2026.03.12 19:58,46861.6,46839.665212,18.9,18.9,BE,1,True,73.11596
50,GAP_HURST,LONG,1.0,51664,51666,2026.03.12 20:09,2026.03.12 20:11,46896.6,46995.940128,96.3,96.3,BE,1,True,110.37792
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,51673,51675,2026.03.12 20:18,2026.03.12 20:20,46833.1,46821.665062,8.4,8.4,BE,1,True,76.23292
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,2.0,51671,51679,2026.03.12 20:16,2026.03.12 20:24,46847.1,46878.205194,56.2,28.1,LF,4,True,51.84199
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,51680,51682,2026.03.12 20:25,2026.03.12 20:27,46877.6,46855.2713732,19.3,19.3,BE,1,True,74.428756
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,51678,51684,2026.03.12 20:23,2026.03.12 20:29,46880.6,46852.635632599995,25.0,25.0,BE,1,True,150.0
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,51703,51711,2026.03.12 20:48,2026.03.12 20:56,46814.1,46791.820709399995,19.3,19.3,BE,2,True,148.528604
27,S_28_D2D_Dyna+Upper_Wi+VAH_Side,SHORT,1.0,51825,51829,2026.03.12 22:50,2026.03.12 22:54,46720.8,46703.532082800004,14.3,14.3,BE,1,True,115.119448
10,S_11_OBVf_Dir+VAL_Side+WeeklyOp,SHORT,1.0,52481,52483,2026.03.13 11:01,2026.03.13 11:03,46545.01,46531.4072116,10.6,10.6,BE,2,True,90.685256
27,S_28_D2D_Dyna+Upper_Wi+VAH_Side,SHORT,1.0,52481,52483,2026.03.13 11:01,2026.03.13 11:03,46545.01,46531.4072116,10.6,10.6,BE,2,True,90.685256
52,GAP_D2D,SHORT,2.0,52831,52843,2026.03.13 16:51,2026.03.13 17:03,46934.2,46912.0739794,38.3,19.1,BE,1,True,147.506804
51,GAP_FB,LONG,1.0,52846,52873,2026.03.13 17:06,2026.03.13 17:33,46928.7,47003.3660196,71.7,71.7,BE,1,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,52871,52884,2026.03.13 17:31,2026.03.13 17:44,46948.7,46798.7,-191.2,-153.0,SL,0,False,150.0
51,GAP_FB,LONG,1.0,52907,52910,2026.03.13 18:07,2026.03.13 18:10,46725.2,46805.073163999994,76.9,76.9,BE,1,True,150.0
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,52915,52918,2026.03.13 18:15,2026.03.13 18:18,46811.2,46798.070812599995,10.1,10.1,BE,2,True,87.527916
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,52926,52928,2026.03.13 18:26,2026.03.13 18:28,46685.2,46667.7196984,14.5,14.5,BE,1,True,58.267672
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,52929,52931,2026.03.13 18:29,2026.03.13 18:31,46680.2,46665.942827599996,11.3,11.3,BE,1,True,47.523908
51,GAP_FB,LONG,1.0,52944,52946,2026.03.13 18:44,2026.03.13 18:46,46658.2,46706.227735,45.0,45.0,BE,1,True,106.7283
51,GAP_FB,LONG,1.0,52946,52948,2026.03.13 18:46,2026.03.13 18:48,46678.7,46730.3999672,48.7,48.7,LF,6,True,114.888816
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,52955,52962,2026.03.13 18:55,2026.03.13 19:02,46670.2,46689.980573199995,16.8,16.8,BE,1,True,65.935244
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.0,52956,52962,2026.03.13 18:56,2026.03.13 19:02,46674.2,46691.215651399994,14.0,14.0,BE,1,True,56.718838
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,1.0,52960,52962,2026.03.13 19:00,2026.03.13 19:02,46666.2,46686.830652,17.6,17.6,BE,1,True,137.53768
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,1.25,52951,52972,2026.03.13 18:51,2026.03.13 19:12,46705.7,46729.0834082,25.5,20.4,BE,1,True,77.944694
